,key,x,y,wait,move_index
0,,-76.91975074465616,3,0,2
1,,9.68278963378772,52.99999999999999,0.0,10
2,,9.68278963378772,52.99999999999999,1.0,12
3,,9.682789633787726,153.0,0.0,14
4,,9.682789633787726,153.0,1.0,16
5,,-76.91975074465616,203.0,0.0,18
6,,-76.91975074465616,203.0,1.0,20
7,,-163.52229112310002,153.0,0.0,22
8,,-163.52229112310002,153.0,1.0,24
9,,-163.52229112310005,53.0,0.0,26
10,,-163.52229112310005,53.0,1.0,28
11,,-76.91975074465621,2.9999999999999574,0.0,30
12,,-76.91975074465621,2.9999999999999574,1.0,32
