,key,x,y,wait,move_index
0,,-123.29411764705884,-214.0,0,2
1,,-123.29411764705884,-214.0,0,6
2,,-123.29411764705884,-214.0,0,9
3,,-123.29411764705884,-214.0,0,12
4,,-123.29411764705884,-214.0,0,15
5,,-123.29411764705884,-214.0,0,18
6,,-123.29411764705884,-214.0,0,21
7,,-123.29411764705884,-214.0,0,24
8,,-123.29411764705884,-214.0,0,27
9,,-123.29411764705884,-214.0,0,30
10,,-123.29411764705884,-214.0,0,33
11,,-123.29411764705884,-214.0,0,36
12,,-123.29411764705884,-214.0,0,39
13,,-123.29411764705884,-214.0,0,42
14,,-123.29411764705884,-214.0,0,45
15,,-123.29411764705884,-214.0,0,48
16,,-123.29411764705884,-214.0,0,51
17,,-123.29411764705884,-214.0,0,54
18,,-123.29411764705884,-214.0,0,57
19,,-123.29411764705884,-214.0,0,60
20,,-123.29411764705884,-214.0,0,63
21,,-123.29411764705884,-214.0,0,66
22,,-123.29411764705884,-214.0,0,69
23,,-123.29411764705884,-214.0,0,72
24,,-123.29411764705884,-214.0,0,75
25,,-123.29411764705884,-214.0,0,78
26,,-123.29411764705884,-214.0,0,81
27,,-123.29411764705884,-214.0,0,84
28,,-123.29411764705884,-214.0,0,87
29,,-123.29411764705884,-214.0,0,90
30,,-123.29411764705884,-214.0,0,93
31,,-123.29411764705884,-214.0,0,95
