,key,x,y,wait,move_index
0,,2.0,7,0,2
1,,2.0,7,1.0,5
2,,2.0,7,1.0,7
3,,2.0,7,1.0,9
4,,2.0,7,1.0,11
5,,2.0,7,1.0,13
6,,2.0,7,1.0,15
7,,2.0,7,1.0,17
8,,2.0,7,1.0,19
9,,2.0,7,1.0,21
10,,2.0,7,1.0,23
11,,2.0,7,1.0,25
12,,2.0,7,1.0,27
13,,2.0,7,1.0,29
14,,2.0,7,1.0,31
15,,2.0,7,1.0,33
16,,2.0,7,1.0,35
17,,2.0,7,1.0,37
18,,2.0,7,1.0,39
19,,2.0,7,1.0,41
20,,2.0,7,1.0,43
21,,2.0,7,1.0,45
22,,2.0,7,1.0,47
23,,2.0,7,1.0,49
24,,2.0,7,1.0,51
25,,2.0,7,1.0,53
26,,2.0,7,1.0,55
27,,2.0,7,1.0,57
28,,2.0,7,1.0,59
29,,2.0,7,1.0,61
30,,2.0,7,1.0,63
