,key,x,y,wait,move_index
0,,-475.0,0,0,2
1,,0.0,0.0,0.0,3
2,,-5.0,0.0,0.0,5
3,,-10.0,0.0,0.0,6
4,,-15.0,0.0,0.0,7
5,,-20.0,0.0,0.0,8
6,,-25.0,0.0,0.0,9
7,,-30.0,0.0,0.0,10
8,,-35.0,0.0,0.0,11
9,,-40.0,0.0,0.0,12
10,,-45.0,0.0,0.0,13
11,,-50.0,0.0,0.0,14
12,,-55.0,0.0,0.0,15
13,,-60.0,0.0,0.0,16
14,,-65.0,0.0,0.0,17
15,,-70.0,0.0,0.0,18
16,,-75.0,0.0,0.0,19
17,,-80.0,0.0,0.0,20
18,,-85.0,0.0,0.0,21
19,,-90.0,0.0,0.0,22
20,,-95.0,0.0,0.0,23
21,,-100.0,0.0,0.0,24
22,,-105.0,0.0,0.0,25
23,,-110.0,0.0,0.0,26
24,,-115.0,0.0,0.0,27
25,,-120.0,0.0,0.0,28
26,,-125.0,0.0,0.0,29
27,,-130.0,0.0,0.0,30
28,,-135.0,0.0,0.0,31
29,,-140.0,0.0,0.0,32
30,,-145.0,0.0,0.0,33
31,,-150.0,0.0,0.0,34
