,key,x,y,wait,move_index
0,,-88.0,-68,0,2
1,,-88.0,-68,0.1,7
2,,-88.0,-68,0.1,9
3,,-88.0,-68,0.1,11
4,,-88.0,-68,0.1,13
5,,-88.0,-68,0.1,15
6,,-88.0,-68,0.1,17
7,,-88.0,-68,0.1,19
8,,-88.0,-68,0.1,21
9,,-88.0,-68,0.1,23
10,,-88.0,-68,0.1,25
11,,-88.0,-68,0.1,27
12,,-88.0,-68,0.1,29
13,,-88.0,-68,0.1,31
14,,-88.0,-68,0.1,33
15,,-88.0,-68,0.1,35
16,,-88.0,-68,0.1,37
17,,-88.0,-68,0.1,39
18,,-88.0,-68,0.1,41
19,,-88.0,-68,0.1,43
20,,-88.0,-68,0.1,45
21,,-88.0,-68,0.1,47
22,,-88.0,-68,0.1,49
23,,-88.0,-68,0.1,51
24,,-88.0,-68,0.1,53
25,,-88.0,-68,0.1,55
26,,-88.0,-68,0.1,57
27,,-88.0,-68,0.1,59
28,,-88.0,-68,0.1,61
29,,-88.0,-68,0.1,63
30,,-88.0,-68,0.1,65
