,key,x,y,wait,move_index
0,,-180.0,68,0,2
1,,-180.0,68,0.25,6
2,,-180.0,68,0.25,10
3,,-180.0,68,0.25,14
4,,-180.0,68,0.25,18
5,,-180.0,68,0.25,22
6,,-180.0,68,0.25,26
7,,-180.0,68,0.25,30
8,,-180.0,68,0.25,34
9,,-180.0,68,0.25,38
10,,-180.0,68,0.25,42
11,,-180.0,68,0.25,46
12,,-180.0,68,0.25,50
13,,-180.0,68,0.25,54
14,,-180.0,68,0.25,58
15,,-180.0,68,0.25,62
16,,-180.0,68,0.25,66
17,,-180.0,68,0.25,70
18,,-180.0,68,0.25,74
19,,-180.0,68,0.25,78
20,,-180.0,68,0.25,82
21,,-180.0,68,0.25,86
22,,-180.0,68,0.25,90
23,,-180.0,68,0.25,94
24,,-180.0,68,0.25,98
25,,-180.0,68,0.25,102
26,,-180.0,68,0.25,106
27,,-180.0,68,0.25,110
28,,-180.0,68,0.25,114
29,,-180.0,68,0.25,118
30,,-180.0,68,0.25,122
