,key,x,y,wait,move_index
0,,0.0,149.04,0,2
1,,0.0,180.0,0.0,6
2,,0.0,-180.0,0.5,7
3,,0.0,180.0,0.0,8
4,,0.0,-180.0,0.5,9
5,,0.0,180.0,0.0,10
6,,0.0,-180.0,0.5,11
7,,0.0,180.0,0.0,12
8,,0.0,-180.0,0.5,13
9,,0.0,180.0,0.0,14
10,,0.0,-180.0,0.5,15
11,,0.0,180.0,0.0,16
12,,0.0,-180.0,0.5,17
13,,0.0,180.0,0.0,18
14,,0.0,-180.0,0.5,19
15,,0.0,180.0,0.0,20
16,,0.0,-180.0,0.5,21
17,,0.0,180.0,0.0,22
18,,0.0,-180.0,0.5,23
19,,0.0,180.0,0.0,24
20,,0.0,-180.0,0.5,25
21,,0.0,180.0,0.0,26
22,,0.0,-180.0,0.5,27
23,,0.0,180.0,0.0,28
24,,0.0,-180.0,0.5,29
25,,0.0,180.0,0.0,30
26,,0.0,-180.0,0.5,31
27,,0.0,180.0,0.0,32
28,,0.0,-180.0,0.5,33
29,,0.0,180.0,0.0,34
30,,0.0,-180.0,0.5,35
31,,0.0,180.0,0.0,36
32,,0.0,-180.0,0.5,37
33,,0.0,180.0,0.0,38
34,,0.0,-180.0,0.5,39
35,,0.0,180.0,0.0,40
36,,0.0,-180.0,0.5,41
37,,0.0,180.0,0.0,42
38,,0.0,-180.0,0.5,43
39,,0.0,180.0,0.0,44
40,,0.0,-180.0,0.5,45
41,,0.0,180.0,0.0,46
42,,0.0,-180.0,0.5,47
43,,0.0,180.0,0.0,48
44,,0.0,-180.0,0.5,49
45,,0.0,180.0,0.0,50
46,,0.0,-180.0,0.5,51
47,,0.0,180.0,0.0,52
48,,0.0,-180.0,0.5,53
49,,0.0,180.0,0.0,54
50,,0.0,-180.0,0.5,55
51,,0.0,180.0,0.0,56
52,,0.0,-180.0,0.5,57
53,,0.0,180.0,0.0,58
54,,0.0,-180.0,0.5,59
55,,0.0,180.0,0.0,60
56,,0.0,-180.0,0.5,61
57,,0.0,180.0,0.0,62
58,,0.0,-180.0,0.5,63
59,,0.0,180.0,0.0,64
60,,0.0,-180.0,0.5,65
61,,0.0,-180.0,0,67
