,key,x,y,wait,move_index
0,,-204.0,-129,0,2
1,,-204.0,-129.0,0.0,4
2,,-206.0,-58.0,1.0,7
3,,-138.0,-64.0,1.0,8
4,,-136.0,-10.0,1.0,9
5,,-76.0,-13.0,1.0,10
6,,-77.0,40.0,1.0,11
7,,-13.0,43.0,1.0,12
8,,-10.0,102.0,1.0,13
9,,60.0,105.0,1.0,14
10,,61.0,143.0,1.0,15
11,,142.0,142.0,1.0,16
12,,134.0,188.0,1.0,17
13,,210.0,192.0,1.0,18
14,,142.0,193.0,1.0,21
15,,147.0,143.0,1.0,22
16,,63.0,137.0,1.0,23
17,,76.0,94.0,1.0,24
18,,-16.0,76.0,1.0,25
19,,-12.0,23.0,1.0,26
20,,-86.0,17.0,1.0,27
21,,-72.0,-31.0,1.0,28
22,,-136.0,-38.0,1.0,29
23,,-134.0,-74.0,1.0,30
24,,-211.0,-77.0,1.0,31
25,,-204.0,-129.0,1.0,32
