,key,x,y,wait,move_index
0,,0,0,0,72
1,,0,0,5.0,75
2,,0,0,3.0,76
3,,0,0,0,2
4,,0.0,-200.0,0.0,13
5,,1.2246467991473533e-15,-180.0,0.0,17
6,,1.2246467991473533e-15,-180.0,0.15,18
7,,2.4492935982947065e-15,-160.0,0.0,20
8,,3.67394039744206e-15,-140.0,0.0,22
9,,3.67394039744206e-15,-140.0,0.15,23
10,,4.898587196589413e-15,-120.0,0.0,25
11,,6.123233995736766e-15,-100.0,0.0,27
12,,6.123233995736766e-15,-100.0,0.15,28
13,,7.34788079488412e-15,-80.0,0.0,30
14,,8.572527594031473e-15,-60.0,0.0,32
15,,8.572527594031473e-15,-60.0,0.15,33
16,,9.797174393178826e-15,-40.0,0.0,35
17,,1.1021821192326179e-14,-20.0,0.0,37
18,,1.1021821192326179e-14,-20.0,0.15,38
19,,1.2246467991473532e-14,0.0,0.0,40
20,,1.3471114790620885e-14,20.0,0.0,42
21,,1.3471114790620885e-14,20.0,0.15,43
22,,1.469576158976824e-14,40.0,0.0,45
23,,1.5920408388915595e-14,60.0,0.0,47
24,,1.5920408388915595e-14,60.0,0.15,48
25,,1.714505518806295e-14,80.0,0.0,50
26,,1.8369701987210304e-14,100.0,0.0,52
27,,1.8369701987210304e-14,100.0,0.15,53
28,,1.9594348786357658e-14,120.0,0.0,55
29,,2.0818995585505013e-14,140.0,0.0,57
30,,2.0818995585505013e-14,140.0,0.15,58
31,,2.2043642384652368e-14,160.0,0.0,60
32,,2.3268289183799722e-14,180.0,0.0,62
33,,2.3268289183799722e-14,180.0,0.15,63
34,,2.4492935982947077e-14,200.0,0.0,65
35,,0.0,0.0,0.0,68
36,,0.0,0.0,5.0,70
