,key,x,y,wait,move_index
0,,-150.0,-50,0,2
1,,-150.0,-50.0,0.0,5
2,,-150.0,-60.0,0.0,8
3,,-150.0,-70.0,0.0,12
4,,-150.0,-80.0,0.0,16
5,,-150.0,-90.0,0.0,20
6,,-150.0,-100.0,0.0,24
7,,-150.0,-110.0,0.0,28
8,,-150.0,-120.0,0.0,32
9,,-150.0,-130.0,0.0,36
10,,-150.0,-140.0,0.0,40
11,,-150.0,-150.0,0.0,44
12,,-150.0,-160.0,0.0,48
13,,-150.0,-170.0,0.0,52
14,,-150.0,-180.0,0.0,56
15,,-150.0,-190.0,0.0,60
16,,-150.0,-200.0,0.0,64
17,,-150.0,-210.0,0.0,68
18,,-150.0,-220.0,0.0,72
19,,-150.0,-230.0,0.0,76
20,,-150.0,-240.0,0.0,80
21,,-150.0,-250.0,0.0,84
22,,-150.0,-260.0,0.0,88
23,,-150.0,-270.0,0.0,92
24,,-150.0,-280.0,0.0,96
25,,-150.0,-290.0,0.0,100
26,,-150.0,-300.0,0.0,104
27,,-150.0,-310.0,0.0,108
28,,-150.0,-320.0,0.0,112
29,,-150.0,-330.0,0.0,116
30,,-150.0,-340.0,0.0,120
31,,-150.0,-350.0,0.0,124
32,,-150.0,-350.0,0,129
