,key,x,y,wait,move_index
0,,0.0,0,0,2
1,,0.0,0.0,0.0,8
2,,0.0,5.0,0.0,16
3,,0.0,10.0,0.0,20
4,,0.0,15.0,0.0,24
5,,0.0,20.0,0.0,28
6,,0.0,25.0,0.0,32
7,,0.0,30.0,0.0,36
8,,0.0,35.0,0.0,40
9,,0.0,40.0,0.0,44
10,,0.0,45.0,0.0,48
11,,0.0,50.0,0.0,52
12,,0.0,55.0,0.0,56
13,,0.0,60.0,0.0,60
14,,0.0,65.0,0.0,64
15,,0.0,70.0,0.0,68
16,,0.0,75.0,0.0,72
17,,0.0,80.0,0.0,76
18,,0.0,85.0,0.0,80
19,,0.0,90.0,0.0,84
20,,0.0,95.0,0.0,88
21,,0.0,100.0,0.0,92
22,,0.0,105.0,0.0,96
23,,0.0,110.0,0.0,100
24,,0.0,115.0,0.0,104
25,,0.0,120.0,0.0,108
26,,0.0,125.0,0.0,112
27,,0.0,130.0,0.0,116
28,,0.0,135.0,0.0,120
29,,0.0,140.0,0.0,124
30,,0.0,145.0,0.0,128
31,,0.0,150.0,0.0,132
