,key,x,y,wait,move_index
0,,-125.0,-13,0,2
1,,-125.0,-13.0,0.0,5
2,,-125.0,-13.0,2.0,6
3,,-125.0,-13.0,1.0,8
4,,-125.0,-13.0,2.0,9
5,,-125.0,-13.0,4.0,10
6,,-125.0,-13.0,5.0,11
7,,-125.0,-13.0,3.0,12
8,,-125.0,-13.0,2.0,14
9,,-125.0,-13.0,2.0,15
10,,-145.0,-13.0,0.0,17
11,,-165.0,-13.0,0.0,18
12,,-185.0,-13.0,0.0,19
13,,-205.0,-13.0,0.0,20
14,,-225.0,-13.0,0.0,21
15,,-245.0,-13.0,0.0,22
16,,-265.0,-13.0,0.0,23
17,,-285.0,-13.0,0.0,24
18,,-305.0,-13.0,0.0,25
19,,-325.0,-13.0,0.0,26
20,,-325.0,-13.0,4.0,28
21,,-165.0,-13.0,0.0,29
22,,-165.0,-13.0,2.5,32
23,,-165.0,-13.0,10.8,34
24,,-165.0,-13.0,2.0,35
