,key,x,y,wait,move_index
0,,-101.0,-113,0,2
1,,-13.0,-21.0,0.0,3
2,,-13.0,-21.0,0,9
3,,-3.0,-106.0,1.0,11
4,,22.0,-76.0,1.0,12
5,,-46.0,-83.0,1.0,13
6,,54.0,-103.0,1.0,14
7,,-101.0,-113.0,1.0,15
8,,-3.0,-106.0,1.0,16
9,,22.0,-76.0,1.0,17
10,,-46.0,-83.0,1.0,18
11,,54.0,-103.0,1.0,19
12,,-101.0,-113.0,1.0,20
13,,-3.0,-106.0,1.0,21
14,,22.0,-76.0,1.0,22
15,,-46.0,-83.0,1.0,23
16,,54.0,-103.0,1.0,24
17,,-101.0,-113.0,1.0,25
18,,-3.0,-106.0,1.0,26
19,,22.0,-76.0,1.0,27
20,,-46.0,-83.0,1.0,28
21,,54.0,-103.0,1.0,29
22,,-101.0,-113.0,1.0,30
23,,-3.0,-106.0,1.0,31
24,,22.0,-76.0,1.0,32
25,,-46.0,-83.0,1.0,33
26,,54.0,-103.0,1.0,34
27,,-101.0,-113.0,1.0,35
28,,-3.0,-106.0,1.0,36
29,,22.0,-76.0,1.0,37
30,,-46.0,-83.0,1.0,38
31,,54.0,-103.0,1.0,39
32,,-101.0,-113.0,1.0,40
33,,-3.0,-106.0,1.0,41
34,,22.0,-76.0,1.0,42
35,,-46.0,-83.0,1.0,43
36,,54.0,-103.0,1.0,44
37,,-101.0,-113.0,1.0,45
38,,-3.0,-106.0,1.0,46
39,,22.0,-76.0,1.0,47
40,,-46.0,-83.0,1.0,48
41,,54.0,-103.0,1.0,49
42,,-101.0,-113.0,1.0,50
43,,-3.0,-106.0,1.0,51
44,,22.0,-76.0,1.0,52
45,,-46.0,-83.0,1.0,53
46,,54.0,-103.0,1.0,54
47,,-101.0,-113.0,1.0,55
48,,-3.0,-106.0,1.0,56
49,,22.0,-76.0,1.0,57
50,,-46.0,-83.0,1.0,58
51,,54.0,-103.0,1.0,59
52,,-101.0,-113.0,1.0,60
53,,-3.0,-106.0,1.0,61
54,,22.0,-76.0,1.0,62
55,,-46.0,-83.0,1.0,63
56,,54.0,-103.0,1.0,64
57,,-101.0,-113.0,1.0,65
58,,-3.0,-106.0,1.0,66
59,,22.0,-76.0,1.0,67
60,,-46.0,-83.0,1.0,68
61,,54.0,-103.0,1.0,69
62,,-101.0,-113.0,1.0,70
63,,-101.0,-113.0,0.1,72
64,,-101.0,-113.0,0,77
65,,-3.0,-106.0,1.0,79
66,,22.0,-76.0,1.0,80
67,,-46.0,-83.0,1.0,81
68,,54.0,-103.0,1.0,82
69,,-101.0,-113.0,1.0,83
70,,-3.0,-106.0,1.0,84
71,,22.0,-76.0,1.0,85
72,,-46.0,-83.0,1.0,86
73,,54.0,-103.0,1.0,87
74,,-101.0,-113.0,1.0,88
75,,-3.0,-106.0,1.0,89
76,,22.0,-76.0,1.0,90
77,,-46.0,-83.0,1.0,91
78,,54.0,-103.0,1.0,92
79,,-101.0,-113.0,1.0,93
80,,-3.0,-106.0,1.0,94
81,,22.0,-76.0,1.0,95
82,,-46.0,-83.0,1.0,96
83,,54.0,-103.0,1.0,97
84,,-101.0,-113.0,1.0,98
85,,-3.0,-106.0,1.0,99
86,,22.0,-76.0,1.0,100
87,,-46.0,-83.0,1.0,101
88,,54.0,-103.0,1.0,102
89,,-101.0,-113.0,1.0,103
90,,-3.0,-106.0,1.0,104
91,,22.0,-76.0,1.0,105
92,,-46.0,-83.0,1.0,106
93,,54.0,-103.0,1.0,107
94,,-101.0,-113.0,1.0,108
95,,-3.0,-106.0,1.0,109
96,,22.0,-76.0,1.0,110
97,,-46.0,-83.0,1.0,111
98,,54.0,-103.0,1.0,112
99,,-101.0,-113.0,1.0,113
100,,-3.0,-106.0,1.0,114
101,,22.0,-76.0,1.0,115
102,,-46.0,-83.0,1.0,116
103,,54.0,-103.0,1.0,117
104,,-101.0,-113.0,1.0,118
105,,-3.0,-106.0,1.0,119
106,,22.0,-76.0,1.0,120
107,,-46.0,-83.0,1.0,121
108,,54.0,-103.0,1.0,122
109,,-101.0,-113.0,1.0,123
110,,-3.0,-106.0,1.0,124
111,,22.0,-76.0,1.0,125
112,,-46.0,-83.0,1.0,126
113,,54.0,-103.0,1.0,127
114,,-101.0,-113.0,1.0,128
115,,-3.0,-106.0,1.0,129
116,,22.0,-76.0,1.0,130
117,,-46.0,-83.0,1.0,131
118,,54.0,-103.0,1.0,132
119,,-101.0,-113.0,1.0,133
120,,-3.0,-106.0,1.0,134
121,,22.0,-76.0,1.0,135
122,,-46.0,-83.0,1.0,136
123,,54.0,-103.0,1.0,137
124,,-101.0,-113.0,1.0,138
125,,-101.0,-113.0,0.1,140
126,,-101.0,-113.0,0,145
