,key,x,y,wait,move_index
0,,85.42626147609454,0.36275787022471284,0,2
1,,0.0,0.0,0.0,6
2,,0.0,0.0,0.0,15
3,,0.0,0.0,0.0,26
4,,0.0,0.0,0.0,35
5,,0.0,0.0,0.0,46
6,,0.0,0.0,0.0,55
7,,0.0,0.0,0.0,66
8,,-50.0,-150.0,0.0,72
9,,-109.99999999999997,-46.07695154586736,0.0,76
10,,-169.99999999999994,57.84609690826528,0.0,79
11,,-229.99999999999991,161.76914536239792,0.0,82
12,,-289.9999999999999,265.69219381653056,0.0,85
13,,-349.9999999999999,369.6152422706632,0.0,88
14,,0.0,0.0,0.0,95
15,,-130.0,30.0,0.0,101
16,,-130.0,210.0,0.0,107
