,key,x,y,wait,move_index
0,,272.0,-43,0,2
1,,-167.0,-103.0,0.0,4
2,,-167.0,-103.0,2.0,5
3,,-167.0,-103.0,0,8
4,,182.0,-84.0,1.0,9
5,,-3.0,0.0,1.0,10
6,,-179.0,33.0,1.0,11
7,,-1.0,-43.0,1.0,12
8,,-1.0,-43.0,2.0,13
9,,9.0,-43.0,0.0,15
10,,9.0,-43.0,0.1,16
11,,19.0,-43.0,0.0,17
12,,29.0,-43.0,0.0,18
13,,29.0,-43.0,0.1,19
14,,39.0,-43.0,0.0,20
15,,49.0,-43.0,0.0,21
16,,49.0,-43.0,0.1,22
17,,59.0,-43.0,0.0,23
18,,69.0,-43.0,0.0,24
19,,69.0,-43.0,0.1,25
20,,79.0,-43.0,0.0,26
21,,89.0,-43.0,0.0,27
22,,89.0,-43.0,0.1,28
23,,99.0,-43.0,0.0,29
24,,109.0,-43.0,0.0,30
25,,109.0,-43.0,0.1,31
26,,119.0,-43.0,0.0,32
27,,129.0,-43.0,0.0,33
28,,129.0,-43.0,0.1,34
29,,139.0,-43.0,0.0,35
30,,149.0,-43.0,0.0,36
31,,149.0,-43.0,0.1,37
32,,159.0,-43.0,0.0,38
33,,169.0,-43.0,0.0,39
34,,169.0,-43.0,0.1,40
35,,179.0,-43.0,0.0,41
36,,189.0,-43.0,0.0,42
37,,189.0,-43.0,0.1,43
38,,199.0,-43.0,0.0,44
39,,209.0,-43.0,0.0,45
40,,209.0,-43.0,0.1,46
41,,219.0,-43.0,0.0,47
42,,229.0,-43.0,0.0,48
43,,229.0,-43.0,0.1,49
44,,239.0,-43.0,0.0,50
45,,249.0,-43.0,0.0,51
46,,249.0,-43.0,0.1,52
47,,259.0,-43.0,0.0,53
48,,269.0,-43.0,0.0,54
49,,269.0,-43.0,0.1,55
50,,279.0,-43.0,0.0,56
51,,279.0,-43.0,0,59
52,,182.0,-84.0,1.0,60
53,,-3.0,0.0,1.0,61
54,,-179.0,33.0,1.0,62
55,,-1.0,-43.0,1.0,63
56,,-1.0,-43.0,2.0,64
57,,9.0,-43.0,0.0,66
58,,9.0,-43.0,0.1,67
59,,19.0,-43.0,0.0,68
60,,29.0,-43.0,0.0,69
61,,29.0,-43.0,0.1,70
62,,39.0,-43.0,0.0,71
63,,49.0,-43.0,0.0,72
64,,49.0,-43.0,0.1,73
65,,59.0,-43.0,0.0,74
66,,69.0,-43.0,0.0,75
67,,69.0,-43.0,0.1,76
68,,79.0,-43.0,0.0,77
69,,89.0,-43.0,0.0,78
70,,89.0,-43.0,0.1,79
71,,99.0,-43.0,0.0,80
72,,109.0,-43.0,0.0,81
73,,109.0,-43.0,0.1,82
74,,119.0,-43.0,0.0,83
75,,129.0,-43.0,0.0,84
76,,129.0,-43.0,0.1,85
77,,139.0,-43.0,0.0,86
78,,149.0,-43.0,0.0,87
79,,149.0,-43.0,0.1,88
80,,159.0,-43.0,0.0,89
81,,169.0,-43.0,0.0,90
82,,169.0,-43.0,0.1,91
83,,179.0,-43.0,0.0,92
84,,189.0,-43.0,0.0,93
85,,189.0,-43.0,0.1,94
86,,199.0,-43.0,0.0,95
87,,209.0,-43.0,0.0,96
88,,209.0,-43.0,0.1,97
89,,219.0,-43.0,0.0,98
90,,229.0,-43.0,0.0,99
91,,229.0,-43.0,0.1,100
92,,239.0,-43.0,0.0,101
93,,249.0,-43.0,0.0,102
94,,249.0,-43.0,0.1,103
95,,259.0,-43.0,0.0,104
96,,269.0,-43.0,0.0,105
97,,269.0,-43.0,0.1,106
98,,279.0,-43.0,0.0,107
99,,279.0,-43.0,0,110
