,key,x,y,wait,move_index
0,,-133.2265,-133.1310625,0,2
1,,-133.2265,-133.1310625,2.0,4
2,,-133.2265,-133.1310625,2.0,6
3,,-133.2265,-133.1310625,2.0,8
4,,-133.2265,-133.1310625,2.0,10
5,,-133.2265,-133.1310625,2.0,12
6,,-133.2265,-133.1310625,2.0,14
7,,-133.2265,-133.1310625,2.0,16
8,,-133.2265,-133.1310625,2.0,18
9,,-133.2265,-133.1310625,2.0,20
10,,-133.2265,-133.1310625,2.0,22
11,,-133.2265,-133.1310625,2.0,24
12,,-133.2265,-133.1310625,2.0,26
13,,-133.2265,-133.1310625,2.0,28
14,,-133.2265,-133.1310625,2.0,30
15,,-133.2265,-133.1310625,2.0,32
16,,-133.2265,-133.1310625,2.0,34
17,,-133.2265,-133.1310625,2.0,36
18,,-133.2265,-133.1310625,2.0,38
19,,-133.2265,-133.1310625,2.0,40
20,,-133.2265,-133.1310625,2.0,42
21,,-133.2265,-133.1310625,2.0,44
22,,-133.2265,-133.1310625,2.0,46
23,,-133.2265,-133.1310625,2.0,48
24,,-133.2265,-133.1310625,2.0,50
25,,-133.2265,-133.1310625,2.0,52
26,,-133.2265,-133.1310625,2.0,54
27,,-133.2265,-133.1310625,2.0,56
28,,-133.2265,-133.1310625,2.0,58
29,,-133.2265,-133.1310625,2.0,60
30,,-133.2265,-133.1310625,2.0,62
31,,-133.2265,-133.1310625,0,65
32,,-133.2265,-133.1310625,2.0,66
