,key,x,y,wait,move_index
0,,8.0,7,0,2
1,,0.0,0.0,0.0,3
2,,0.0,0.0,0.05,16
3,,0.0,10.0,0.05,32
4,,0.0,0.0,0.05,33
5,,0.0,10.0,0.05,34
6,,0.0,0.0,0.05,35
7,,0.0,10.0,0.05,36
8,,0.0,0.0,0.05,37
9,,0.0,10.0,0.05,38
10,,0.0,0.0,0.05,39
11,,0.0,10.0,0.05,40
12,,0.0,0.0,0.05,41
13,,0.0,10.0,0.05,42
14,,0.0,0.0,0.05,43
15,,0.0,10.0,0.05,44
16,,0.0,0.0,0.05,45
17,,0.0,0.0,0.1,47
18,,0.0,0.0,0.4,49
19,,0.0,0.0,0.0,62
20,,0.0,0.0,0.5,63
21,,0.0,0.0,0.0,64
22,,18.0,15.0,0.1,66
23,,36.0,-11.0,0.2,67
24,,36.0,-11.0,0.4,68
25,,36.0,-11.0,0.3,81
26,,36.0,-11.0,0.3,83
27,,36.0,-11.0,0.2,97
28,,36.0,-11.0,0.2,100
29,,36.0,-11.0,0.2,102
30,,36.0,-11.0,0.2,104
31,,36.0,-11.0,0.2,106
32,,36.0,-11.0,0.5,107
33,,36.0,-11.0,0.2,109
34,,36.0,-11.0,1.7,111
35,,36.0,-11.0,0.2,113
36,,36.0,-11.0,0.3,115
