,key,x,y,wait,move_index
0,,75.0,-193,0,4
1,,-240.0,-193,0.0,7
2,,-120.0,-193,0.0,9
3,,-120.0,-193,0.1,12
4,,0.0,-193,0.0,13
5,,0.0,-193,0.1,16
6,,120.0,-193,0.0,17
7,,120.0,-193,0.1,20
8,,180.0,-193,0.0,21
9,,180.0,-193,0.3,22
10,,50.0,-193,0.0,24
11,,50.0,-193,0.1,27
12,,-80.0,-193,0.0,28
13,,-80.0,-193,0.1,31
14,,-210.0,-193,0.0,32
15,,-210.0,-193,0.1,35
16,,-210.0,-193,0.3,36
17,,-340.0,-193,0.0,37
18,,-260.0,-193,0.0,39
19,,-260.0,-193,0.05,42
20,,-180.0,-193,0.0,43
21,,-180.0,-193,0.05,46
22,,-100.0,-193,0.0,47
23,,-100.0,-193,0.05,50
24,,-20.0,-193,0.0,51
25,,-20.0,-193,0.05,54
26,,60.0,-193,0.0,55
27,,60.0,-193,0.05,58
28,,140.0,-193,0.0,59
29,,140.0,-193,0.05,62
30,,-240.0,-193,0.0,64
31,,-120.0,-193,0.0,66
32,,-120.0,-193,0.1,69
33,,0.0,-193,0.0,70
34,,0.0,-193,0.1,73
35,,120.0,-193,0.0,74
36,,120.0,-193,0.1,77
37,,180.0,-193,0.0,78
38,,180.0,-193,0.3,79
39,,50.0,-193,0.0,81
40,,50.0,-193,0.1,84
41,,-80.0,-193,0.0,85
42,,-80.0,-193,0.1,88
43,,-210.0,-193,0.0,89
44,,-210.0,-193,0.1,92
45,,-210.0,-193,0.3,93
46,,-340.0,-193,0.0,94
47,,-260.0,-193,0.0,96
48,,-260.0,-193,0.05,99
49,,-180.0,-193,0.0,100
50,,-180.0,-193,0.05,103
51,,-100.0,-193,0.0,104
52,,-100.0,-193,0.05,107
53,,-20.0,-193,0.0,108
54,,-20.0,-193,0.05,111
55,,60.0,-193,0.0,112
56,,60.0,-193,0.05,115
57,,140.0,-193,0.0,116
58,,140.0,-193,0.05,119
59,,-240.0,-193,0.0,121
60,,-120.0,-193,0.0,123
61,,-120.0,-193,0.1,126
62,,0.0,-193,0.0,127
63,,0.0,-193,0.1,130
64,,120.0,-193,0.0,131
65,,120.0,-193,0.1,134
66,,180.0,-193,0.0,135
67,,180.0,-193,0.3,136
68,,50.0,-193,0.0,138
69,,50.0,-193,0.1,141
70,,-80.0,-193,0.0,142
71,,-80.0,-193,0.1,145
72,,-210.0,-193,0.0,146
73,,-210.0,-193,0.1,149
74,,-210.0,-193,0.3,150
75,,-340.0,-193,0.0,151
76,,-260.0,-193,0.0,153
77,,-260.0,-193,0.05,156
78,,-180.0,-193,0.0,157
79,,-180.0,-193,0.05,160
80,,-100.0,-193,0.0,161
81,,-100.0,-193,0.05,164
82,,-20.0,-193,0.0,165
83,,-20.0,-193,0.05,168
84,,60.0,-193,0.0,169
85,,60.0,-193,0.05,172
86,,140.0,-193,0.0,173
87,,140.0,-193,0.05,176
88,,-240.0,-193,0.0,178
89,,-120.0,-193,0.0,180
90,,-120.0,-193,0.1,183
91,,0.0,-193,0.0,184
92,,0.0,-193,0.1,187
93,,120.0,-193,0.0,188
94,,120.0,-193,0.1,191
95,,180.0,-193,0.0,192
96,,180.0,-193,0.3,193
97,,50.0,-193,0.0,195
98,,50.0,-193,0.1,198
99,,-80.0,-193,0.0,199
