,key,x,y,wait,move_index
0,,-190,0,0,2
1,,-190,0,0,5
2,,-190,0,0.1,7
3,,203.0,-6.0,1.0,8
4,,203.0,-6.0,0.1,9
5,,-190.0,0.0,1.0,10
6,,-190.0,0.0,0.1,11
7,,203.0,-6.0,1.0,12
8,,203.0,-6.0,0.1,13
9,,-190.0,0.0,1.0,14
10,,-190.0,0.0,0.1,15
11,,203.0,-6.0,1.0,16
12,,203.0,-6.0,0.1,17
13,,-190.0,0.0,1.0,18
14,,-190.0,0.0,0.1,19
15,,203.0,-6.0,1.0,20
16,,203.0,-6.0,0.1,21
17,,-190.0,0.0,1.0,22
18,,-190.0,0.0,0.1,23
19,,203.0,-6.0,1.0,24
20,,203.0,-6.0,0.1,25
21,,-190.0,0.0,1.0,26
22,,-190.0,0.0,0.1,27
23,,203.0,-6.0,1.0,28
24,,203.0,-6.0,0.1,29
25,,-190.0,0.0,1.0,30
26,,-190.0,0.0,0.1,31
27,,203.0,-6.0,1.0,32
28,,203.0,-6.0,0.1,33
29,,-190.0,0.0,1.0,34
30,,-190.0,0.0,0.1,35
31,,203.0,-6.0,1.0,36
32,,203.0,-6.0,0.1,37
33,,-190.0,0.0,1.0,38
34,,-190.0,0.0,0.1,39
35,,203.0,-6.0,1.0,40
36,,203.0,-6.0,0.1,41
37,,-190.0,0.0,1.0,42
38,,-190.0,0.0,0.1,43
39,,203.0,-6.0,1.0,44
40,,203.0,-6.0,0.1,45
41,,-190.0,0.0,1.0,46
