,key,x,y,wait,move_index
0,,-72.0,88,0,2
1,,-172.0,88.0,0.0,3
2,,-172.0,88.0,8.0,4
3,,-162.0,88.0,0.0,6
4,,-162.0,88.0,0.1,8
5,,-152.0,88.0,0.0,9
6,,-152.0,88.0,0.1,11
7,,-142.0,88.0,0.0,12
8,,-142.0,88.0,0.1,14
9,,-132.0,88.0,0.0,15
10,,-132.0,88.0,0.1,17
11,,-122.0,88.0,0.0,18
12,,-122.0,88.0,0.1,20
13,,-112.0,88.0,0.0,21
14,,-112.0,88.0,0.1,23
15,,-102.0,88.0,0.0,24
16,,-102.0,88.0,0.1,26
17,,-92.0,88.0,0.0,27
18,,-92.0,88.0,0.1,29
19,,-82.0,88.0,0.0,30
20,,-82.0,88.0,0.1,32
21,,-72.0,88.0,0.0,33
22,,-72.0,88.0,0.1,35
