,key,x,y,wait,move_index
0,,-60.0,-10,0,2
1,,220.0,-10.0,0.0,3
2,,220.0,-10.0,0.06,7
3,,220.0,-10.0,0.06,9
4,,220.0,-10.0,0.06,11
5,,220.0,-10.0,0.3,13
6,,180.0,-10.0,0.0,14
7,,180.0,-10.0,0.06,17
8,,180.0,-10.0,0.06,19
9,,180.0,-10.0,0.2,20
10,,110.0,-10.0,0.0,21
11,,110.0,-10.0,0.15,23
12,,60.0,-10.0,0.0,24
13,,60.0,-10.0,0.2,26
14,,20.0,-10.0,0.0,27
15,,20.0,-10.0,0.1,29
16,,-60.0,-10.0,0.0,30
17,,-60.0,-10.0,0.06,33
18,,-60.0,-10.0,0.06,35
19,,-60.0,-10.0,0.06,37
20,,-60.0,-10.0,0.2,38
21,,-60.0,-10.0,0.06,41
22,,-60.0,-10.0,0.06,43
23,,-60.0,-10.0,1.4,44
24,,-60.0,-10.0,1.0,46
25,,-60.0,-10.0,0.6,49
26,,-60.0,-10.0,0.6,51
27,,-60.0,-10.0,0.5,52
28,,-60.0,-10.0,0,54
29,,-60.0,-10.0,0,56
